timestamp,vessel_name,voyage_phase,latitude,longitude,speed_knots,course_deg,heading_deg,nav_status
2025-01-03T23:35:00Z,OSV_DUMMY_01,On Site / Stationary,19.36356,71.33806,0.12,272,273,Dynamic Positioning
2025-01-03T23:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.4505,71.38181,0.1,173,171,Dynamic Positioning
2025-01-03T23:37:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4486,71.28582,5.8,56,59,Underway
2025-01-03T23:38:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38872,71.38924,3.11,188,190,Underway
2025-01-03T23:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39404,71.37799,4.27,203,200,Underway
2025-01-03T23:40:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35717,71.32953,2.38,318,318,Underway
2025-01-03T23:41:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37848,71.28954,4.71,272,271,Underway
2025-01-03T23:42:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37843,71.29806,2.88,148,150,Underway
2025-01-03T23:43:00Z,OSV_DUMMY_01,On Site / Stationary,19.43443,71.28185,0.12,192,191,Dynamic Positioning
2025-01-03T23:44:00Z,OSV_DUMMY_01,On Site / Stationary,19.39156,71.37552,0.3,121,123,Dynamic Positioning
2025-01-03T23:45:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37005,71.3127,4.52,10,9,Underway
2025-01-03T23:46:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38385,71.3745,4.63,94,96,Underway
2025-01-03T23:47:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38829,71.37064,3.95,188,187,Underway
2025-01-03T23:48:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.47306,71.34778,5.41,193,190,Underway
2025-01-03T23:49:00Z,OSV_DUMMY_01,On Site / Stationary,19.36176,71.34864,0.14,70,68,Dynamic Positioning
2025-01-03T23:50:00Z,OSV_DUMMY_01,On Site / Stationary,19.38309,71.37325,0.12,254,255,Dynamic Positioning
2025-01-03T23:51:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36706,71.30561,2.99,120,123,Underway
2025-01-03T23:52:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45708,71.37816,3.74,85,88,Underway
2025-01-03T23:53:00Z,OSV_DUMMY_01,On Site / Stationary,19.43726,71.37364,0.08,229,227,Dynamic Positioning
2025-01-03T23:54:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39834,71.29125,5.75,275,272,Underway
2025-01-03T23:55:00Z,OSV_DUMMY_01,On Site / Stationary,19.45793,71.31485,0.24,200,199,Dynamic Positioning
2025-01-03T23:56:00Z,OSV_DUMMY_01,On Site / Stationary,19.39303,71.29078,0.1,353,356,Dynamic Positioning
2025-01-03T23:57:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43381,71.28152,4.06,186,184,Underway
2025-01-03T23:58:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46328,71.33091,2.0,184,184,Underway
2025-01-03T23:59:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37306,71.29977,4.81,221,220,Underway
2025-01-04T00:00:00Z,OSV_DUMMY_01,On Site / Stationary,19.43618,71.28822,0.07,294,292,Dynamic Positioning
2025-01-04T00:01:00Z,OSV_DUMMY_01,On Site / Stationary,19.46593,71.3685,0.2,108,110,Dynamic Positioning
2025-01-04T00:02:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35897,71.3548,2.29,321,319,Underway
2025-01-04T00:03:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39877,71.28077,3.52,86,86,Underway
2025-01-04T00:04:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46169,71.32959,3.61,219,221,Underway
2025-01-04T00:05:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40413,71.27865,4.07,103,104,Underway
2025-01-04T00:06:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4656,71.32409,3.77,246,248,Underway
2025-01-04T00:07:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44671,71.29613,4.31,204,202,Underway
2025-01-04T00:08:00Z,OSV_DUMMY_01,On Site / Stationary,19.4547,71.3751,0.24,304,305,Dynamic Positioning
2025-01-04T00:09:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36584,71.33512,3.87,91,89,Underway
2025-01-04T00:10:00Z,OSV_DUMMY_01,On Site / Stationary,19.38573,71.29964,0.28,128,126,Dynamic Positioning
2025-01-04T00:11:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41961,71.38359,2.34,190,192,Underway
2025-01-04T00:12:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37345,71.31017,3.72,26,28,Underway
2025-01-04T00:13:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45044,71.30231,4.67,196,194,Underway
2025-01-04T00:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46996,71.31874,4.12,37,34,Underway
2025-01-04T00:15:00Z,OSV_DUMMY_01,On Site / Stationary,19.41763,71.28023,0.22,313,315,Dynamic Positioning
2025-01-04T00:16:00Z,OSV_DUMMY_01,On Site / Stationary,19.47228,71.33263,0.16,269,271,Dynamic Positioning
2025-01-04T00:17:00Z,OSV_DUMMY_01,On Site / Stationary,19.47362,71.34415,0.19,209,206,Dynamic Positioning
2025-01-04T00:18:00Z,OSV_DUMMY_01,On Site / Stationary,19.46164,71.33934,0.17,168,170,Dynamic Positioning
2025-01-04T00:19:00Z,OSV_DUMMY_01,On Site / Stationary,19.44556,71.37753,0.02,289,286,Dynamic Positioning
2025-01-04T00:20:00Z,OSV_DUMMY_01,On Site / Patrolling,19.3579,71.34017,4.7,193,191,Underway
2025-01-04T00:21:00Z,OSV_DUMMY_01,On Site / Stationary,19.40128,71.28742,0.25,5,5,Dynamic Positioning
2025-01-04T00:22:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36115,71.31143,3.17,11,9,Underway
2025-01-04T00:23:00Z,OSV_DUMMY_01,On Site / Stationary,19.41803,71.37882,0.26,56,56,Dynamic Positioning
2025-01-04T00:24:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37455,71.36132,4.84,265,266,Underway
2025-01-04T00:25:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38369,71.38573,4.28,27,26,Underway
2025-01-04T00:26:00Z,OSV_DUMMY_01,On Site / Stationary,19.39639,71.29034,0.2,205,205,Dynamic Positioning
2025-01-04T00:27:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43822,71.27896,3.78,356,356,Underway
2025-01-04T00:28:00Z,OSV_DUMMY_01,On Site / Stationary,19.36444,71.33276,0.14,19,21,Dynamic Positioning
2025-01-04T00:29:00Z,OSV_DUMMY_01,On Site / Stationary,19.44643,71.29665,0.06,80,78,Dynamic Positioning
2025-01-04T00:30:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40609,71.27429,3.54,56,54,Underway
2025-01-04T00:31:00Z,OSV_DUMMY_01,On Site / Stationary,19.40694,71.28276,0.05,119,116,Dynamic Positioning
2025-01-04T00:32:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.44728,71.29893,5.99,229,228,Underway
2025-01-04T00:33:00Z,OSV_DUMMY_01,On Site / Stationary,19.40481,71.3774,0.18,224,222,Dynamic Positioning
2025-01-04T00:34:00Z,OSV_DUMMY_01,On Site / Stationary,19.40717,71.2739,0.01,211,210,Dynamic Positioning
2025-01-04T00:35:00Z,OSV_DUMMY_01,On Site / Stationary,19.36996,71.34895,0.18,7,9,Dynamic Positioning
2025-01-04T00:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.37742,71.36372,0.01,355,353,Dynamic Positioning
2025-01-04T00:37:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41678,71.27497,6.05,58,60,Underway
2025-01-04T00:38:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45542,71.37415,4.02,158,156,Underway
2025-01-04T00:39:00Z,OSV_DUMMY_01,On Site / Stationary,19.43965,71.28135,0.06,292,289,Dynamic Positioning
2025-01-04T00:40:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36264,71.34409,3.85,169,167,Underway
2025-01-04T00:41:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46927,71.35534,6.5,138,135,Underway
2025-01-04T00:42:00Z,OSV_DUMMY_01,On Site / Stationary,19.47864,71.33231,0.25,230,232,Dynamic Positioning
2025-01-04T00:43:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37174,71.34718,6.88,207,205,Underway
2025-01-04T00:44:00Z,OSV_DUMMY_01,On Site / Stationary,19.38086,71.30486,0.11,179,176,Dynamic Positioning
2025-01-04T00:45:00Z,OSV_DUMMY_01,On Site / Stationary,19.3951,71.39162,0.18,100,101,Dynamic Positioning
2025-01-04T00:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36237,71.34871,3.59,7,10,Underway
2025-01-04T00:47:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45432,71.28283,4.2,150,148,Underway
2025-01-04T00:48:00Z,OSV_DUMMY_01,On Site / Stationary,19.46629,71.30708,0.03,278,279,Dynamic Positioning
2025-01-04T00:49:00Z,OSV_DUMMY_01,On Site / Stationary,19.42304,71.28492,0.22,211,210,Dynamic Positioning
2025-01-04T00:50:00Z,OSV_DUMMY_01,On Site / Stationary,19.38632,71.38424,0.2,78,79,Dynamic Positioning
2025-01-04T00:51:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40133,71.28844,3.46,54,54,Underway
2025-01-04T00:52:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4447,71.29638,2.76,148,150,Underway
2025-01-04T00:53:00Z,OSV_DUMMY_01,On Site / Stationary,19.39083,71.28708,0.28,85,84,Dynamic Positioning
2025-01-04T00:54:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45334,71.3606,6.57,219,217,Underway
2025-01-04T00:55:00Z,OSV_DUMMY_01,On Site / Stationary,19.35703,71.34672,0.08,36,36,Dynamic Positioning
2025-01-04T00:56:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39503,71.27714,2.32,235,236,Underway
2025-01-04T00:57:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38099,71.29052,4.92,101,100,Underway
2025-01-04T00:58:00Z,OSV_DUMMY_01,On Site / Stationary,19.36706,71.32188,0.08,76,75,Dynamic Positioning
2025-01-04T00:59:00Z,OSV_DUMMY_01,On Site / Stationary,19.44399,71.37465,0.04,281,282,Dynamic Positioning
2025-01-04T01:00:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41805,71.38613,5.86,56,56,Underway
2025-01-04T01:01:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41558,71.39165,3.98,65,65,Underway
2025-01-04T01:02:00Z,OSV_DUMMY_01,On Site / Stationary,19.38224,71.37427,0.23,183,185,Dynamic Positioning
2025-01-04T01:03:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46168,71.34707,3.92,329,329,Underway
2025-01-04T01:04:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42145,71.28705,4.4,302,299,Underway
2025-01-04T01:05:00Z,OSV_DUMMY_01,On Site / Patrolling,19.3749,71.30059,3.35,179,180,Underway
2025-01-04T01:06:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42128,71.27425,2.04,81,83,Underway
2025-01-04T01:07:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37769,71.30793,2.55,26,29,Underway
2025-01-04T01:08:00Z,OSV_DUMMY_01,On Site / Stationary,19.37289,71.37729,0.27,294,294,Dynamic Positioning
2025-01-04T01:09:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.35826,71.35062,5.61,249,251,Underway
2025-01-04T01:10:00Z,OSV_DUMMY_01,On Site / Stationary,19.44621,71.27871,0.06,211,212,Dynamic Positioning
2025-01-04T01:11:00Z,OSV_DUMMY_01,On Site / Stationary,19.43139,71.28613,0.27,287,289,Dynamic Positioning
2025-01-04T01:12:00Z,OSV_DUMMY_01,On Site / Stationary,19.39465,71.38132,0.16,264,267,Dynamic Positioning
2025-01-04T01:13:00Z,OSV_DUMMY_01,On Site / Stationary,19.44302,71.37307,0.04,164,162,Dynamic Positioning
2025-01-04T01:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46429,71.34582,4.36,70,67,Underway
2025-01-04T01:15:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45741,71.31318,6.08,169,172,Underway
2025-01-04T01:16:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4436,71.37105,4.6,116,115,Underway
2025-01-04T01:17:00Z,OSV_DUMMY_01,On Site / Stationary,19.36619,71.3414,0.12,298,301,Dynamic Positioning
2025-01-04T01:18:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4691,71.34298,4.92,279,277,Underway
2025-01-04T01:19:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36808,71.32707,4.95,153,151,Underway
2025-01-04T01:20:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38008,71.30302,2.77,358,357,Underway
2025-01-04T01:21:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45492,71.37202,4.16,65,62,Underway
2025-01-04T01:22:00Z,OSV_DUMMY_01,On Site / Stationary,19.37114,71.3469,0.05,179,179,Dynamic Positioning
2025-01-04T01:23:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43098,71.39171,2.66,66,69,Underway
2025-01-04T01:24:00Z,OSV_DUMMY_01,On Site / Stationary,19.46898,71.305,0.16,102,100,Dynamic Positioning
2025-01-04T01:25:00Z,OSV_DUMMY_01,On Site / Stationary,19.36529,71.36158,0.15,275,276,Dynamic Positioning
2025-01-04T01:26:00Z,OSV_DUMMY_01,On Site / Stationary,19.47432,71.34501,0.2,170,173,Dynamic Positioning
2025-01-04T01:27:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41068,71.39194,2.69,218,220,Underway
2025-01-04T01:28:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45143,71.37215,4.17,199,200,Underway
2025-01-04T01:29:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45793,71.30259,5.85,232,232,Underway
2025-01-04T01:30:00Z,OSV_DUMMY_01,On Site / Patrolling,19.3609,71.33001,2.68,140,143,Underway
2025-01-04T01:31:00Z,OSV_DUMMY_01,On Site / Stationary,19.46562,71.30775,0.13,306,307,Dynamic Positioning
2025-01-04T01:32:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47661,71.32753,4.07,202,199,Underway
2025-01-04T01:33:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47764,71.33699,3.3,323,320,Underway
2025-01-04T01:34:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41752,71.38207,4.32,243,244,Underway
2025-01-04T01:35:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46457,71.35464,4.65,229,229,Underway
2025-01-04T01:36:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46695,71.31437,4.7,134,132,Underway
2025-01-04T01:37:00Z,OSV_DUMMY_01,On Site / Stationary,19.37295,71.36214,0.17,309,311,Dynamic Positioning
2025-01-04T01:38:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44873,71.38045,3.05,90,93,Underway
2025-01-04T01:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43006,71.38838,3.58,282,282,Underway
2025-01-04T01:40:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43976,71.38605,2.62,352,352,Underway
2025-01-04T01:41:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42363,71.38913,3.75,177,175,Underway
2025-01-04T01:42:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35515,71.32409,2.18,74,72,Underway
2025-01-04T01:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40712,71.37765,4.31,72,73,Underway
2025-01-04T01:44:00Z,OSV_DUMMY_01,On Site / Stationary,19.38454,71.28796,0.08,287,288,Dynamic Positioning
2025-01-04T01:45:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37548,71.37544,4.58,253,256,Underway
2025-01-04T01:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46981,71.36663,4.94,197,195,Underway
2025-01-04T01:47:00Z,OSV_DUMMY_01,On Site / Stationary,19.4071,71.2743,0.03,159,160,Dynamic Positioning
2025-01-04T01:48:00Z,OSV_DUMMY_01,On Site / Stationary,19.38965,71.36956,0.08,171,170,Dynamic Positioning
2025-01-04T01:49:00Z,OSV_DUMMY_01,On Site / Stationary,19.45792,71.30373,0.22,115,118,Dynamic Positioning
2025-01-04T01:50:00Z,OSV_DUMMY_01,On Site / Stationary,19.36912,71.3265,0.19,339,336,Dynamic Positioning
2025-01-04T01:51:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46041,71.375,3.59,252,253,Underway
2025-01-04T01:52:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.47176,71.3198,4.21,301,302,Underway
2025-01-04T01:53:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36639,71.29697,3.68,100,98,Underway
2025-01-04T01:54:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.40596,71.28239,6.91,159,157,Underway
2025-01-04T01:55:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45545,71.29947,3.54,52,55,Underway
2025-01-04T01:56:00Z,OSV_DUMMY_01,On Site / Stationary,19.44862,71.37782,0.24,125,128,Dynamic Positioning
2025-01-04T01:57:00Z,OSV_DUMMY_01,On Site / Stationary,19.46384,71.3516,0.04,166,168,Dynamic Positioning
2025-01-04T01:58:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41088,71.2749,6.72,311,314,Underway
2025-01-04T01:59:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4777,71.33224,2.15,238,241,Underway
2025-01-04T02:00:00Z,OSV_DUMMY_01,On Site / Stationary,19.45626,71.2895,0.29,304,307,Dynamic Positioning
2025-01-04T02:01:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36344,71.35212,4.53,297,297,Underway
2025-01-04T02:02:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35687,71.32913,2.51,357,0,Underway
2025-01-04T02:03:00Z,OSV_DUMMY_01,On Site / Stationary,19.36035,71.33862,0.23,56,57,Dynamic Positioning
2025-01-04T02:04:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37974,71.38342,4.01,314,316,Underway
2025-01-04T02:05:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4767,71.34492,4.23,65,62,Underway
2025-01-04T02:06:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36131,71.32684,6.32,340,342,Underway
2025-01-04T02:07:00Z,OSV_DUMMY_01,On Site / Stationary,19.45617,71.35999,0.23,22,23,Dynamic Positioning
2025-01-04T02:08:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45976,71.36839,2.12,155,152,Underway
2025-01-04T02:09:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36879,71.2945,3.79,120,119,Underway
2025-01-04T02:10:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38494,71.28657,2.3,338,335,Underway
2025-01-04T02:11:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39107,71.28153,6.1,151,149,Underway
2025-01-04T02:12:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36256,71.30158,2.87,287,289,Underway
2025-01-04T02:13:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43283,71.27739,4.22,281,280,Underway
2025-01-04T02:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43263,71.28637,2.68,227,226,Underway
2025-01-04T02:15:00Z,OSV_DUMMY_01,On Site / Stationary,19.3888,71.28942,0.02,286,283,Dynamic Positioning
2025-01-04T02:16:00Z,OSV_DUMMY_01,On Site / Stationary,19.43308,71.38447,0.29,256,253,Dynamic Positioning
2025-01-04T02:17:00Z,OSV_DUMMY_01,On Site / Stationary,19.47466,71.33297,0.05,9,8,Dynamic Positioning
2025-01-04T02:18:00Z,OSV_DUMMY_01,On Site / Stationary,19.43544,71.29221,0.16,271,269,Dynamic Positioning
2025-01-04T02:19:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36867,71.3521,3.07,38,41,Underway
2025-01-04T02:20:00Z,OSV_DUMMY_01,On Site / Stationary,19.35427,71.33136,0.28,6,3,Dynamic Positioning
2025-01-04T02:21:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47039,71.36376,2.91,114,112,Underway
2025-01-04T02:22:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40225,71.27719,4.91,25,26,Underway
2025-01-04T02:23:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45591,71.36516,5.33,219,219,Underway
2025-01-04T02:24:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41017,71.381,4.03,235,232,Underway
2025-01-04T02:25:00Z,OSV_DUMMY_01,On Site / Stationary,19.38054,71.3753,0.21,40,41,Dynamic Positioning
2025-01-04T02:26:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4576,71.28906,4.92,219,222,Underway
2025-01-04T02:27:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46101,71.32021,2.29,27,30,Underway
2025-01-04T02:28:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43793,71.38055,3.09,173,172,Underway
2025-01-04T02:29:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43499,71.38231,4.19,91,88,Underway
2025-01-04T02:30:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47479,71.34056,4.94,52,51,Underway
2025-01-04T02:31:00Z,OSV_DUMMY_01,On Site / Stationary,19.4083,71.39266,0.25,43,45,Dynamic Positioning
2025-01-04T02:32:00Z,OSV_DUMMY_01,On Site / Stationary,19.35503,71.32585,0.05,269,266,Dynamic Positioning
2025-01-04T02:33:00Z,OSV_DUMMY_01,On Site / Stationary,19.39565,71.39267,0.17,146,147,Dynamic Positioning
2025-01-04T02:34:00Z,OSV_DUMMY_01,On Site / Stationary,19.37282,71.31625,0.13,205,202,Dynamic Positioning
2025-01-04T02:35:00Z,OSV_DUMMY_01,On Site / Stationary,19.41625,71.28375,0.02,182,181,Dynamic Positioning
2025-01-04T02:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.44809,71.37447,0.05,141,144,Dynamic Positioning
2025-01-04T02:37:00Z,OSV_DUMMY_01,On Site / Stationary,19.46129,71.36657,0.1,100,98,Dynamic Positioning
2025-01-04T02:38:00Z,OSV_DUMMY_01,On Site / Stationary,19.42491,71.28659,0.06,342,344,Dynamic Positioning
2025-01-04T02:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47121,71.32722,2.99,80,78,Underway
2025-01-04T02:40:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37206,71.29655,5.05,88,86,Underway
2025-01-04T02:41:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40898,71.27376,3.83,296,298,Underway
2025-01-04T02:42:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.42031,71.37875,4.08,24,23,Underway
2025-01-04T02:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45477,71.29131,3.65,0,358,Underway
2025-01-04T02:44:00Z,OSV_DUMMY_01,On Site / Stationary,19.41764,71.38426,0.12,269,266,Dynamic Positioning
2025-01-04T02:45:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46955,71.33203,4.02,157,157,Underway
2025-01-04T02:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4759,71.33767,4.24,115,114,Underway
2025-01-04T02:47:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46596,71.32121,5.84,101,101,Underway
2025-01-04T02:48:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41789,71.28741,4.41,259,261,Underway
2025-01-04T02:49:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39634,71.27408,4.86,3,2,Underway
2025-01-04T02:50:00Z,OSV_DUMMY_01,On Site / Stationary,19.45009,71.37214,0.09,41,40,Dynamic Positioning
2025-01-04T02:51:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46311,71.35649,4.78,223,222,Underway
2025-01-04T02:52:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.47025,71.34064,5.68,112,114,Underway
2025-01-04T02:53:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37582,71.31001,4.15,250,253,Underway
2025-01-04T02:54:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37111,71.33706,3.41,232,230,Underway
2025-01-04T02:55:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47912,71.33764,3.14,276,277,Underway
2025-01-04T02:56:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41763,71.27749,2.53,220,220,Underway
2025-01-04T02:57:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46703,71.37037,3.66,114,113,Underway
2025-01-04T02:58:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35927,71.31764,4.81,205,206,Underway
2025-01-04T02:59:00Z,OSV_DUMMY_01,On Site / Stationary,19.41134,71.39487,0.12,108,108,Dynamic Positioning
2025-01-04T03:00:00Z,OSV_DUMMY_01,On Site / Stationary,19.35717,71.32974,0.07,212,213,Dynamic Positioning
2025-01-04T03:01:00Z,OSV_DUMMY_01,On Site / Stationary,19.47222,71.31411,0.28,283,281,Dynamic Positioning
2025-01-04T03:02:00Z,OSV_DUMMY_01,On Site / Stationary,19.38512,71.36741,0.14,203,200,Dynamic Positioning
2025-01-04T03:03:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40373,71.28571,4.11,328,326,Underway
2025-01-04T03:04:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37948,71.37714,5.74,50,50,Underway
2025-01-04T03:05:00Z,OSV_DUMMY_01,On Site / Stationary,19.45579,71.28577,0.09,92,95,Dynamic Positioning
2025-01-04T03:06:00Z,OSV_DUMMY_01,On Site / Stationary,19.42682,71.28046,0.02,58,57,Dynamic Positioning
2025-01-04T03:07:00Z,OSV_DUMMY_01,On Site / Stationary,19.45952,71.36966,0.21,37,34,Dynamic Positioning
2025-01-04T03:08:00Z,OSV_DUMMY_01,On Site / Stationary,19.45785,71.36434,0.26,186,183,Dynamic Positioning
2025-01-04T03:09:00Z,OSV_DUMMY_01,On Site / Stationary,19.45866,71.37322,0.26,109,106,Dynamic Positioning
2025-01-04T03:10:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38301,71.29155,4.02,341,344,Underway
2025-01-04T03:11:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39324,71.37212,5.0,70,70,Underway
2025-01-04T03:12:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4762,71.31655,4.12,123,122,Underway
2025-01-04T03:13:00Z,OSV_DUMMY_01,On Site / Stationary,19.45864,71.35491,0.22,210,207,Dynamic Positioning
2025-01-04T03:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4308,71.37675,4.37,100,97,Underway
2025-01-04T03:15:00Z,OSV_DUMMY_01,On Site / Stationary,19.39612,71.38861,0.2,22,20,Dynamic Positioning
2025-01-04T03:16:00Z,OSV_DUMMY_01,On Site / Stationary,19.44966,71.38613,0.05,37,38,Dynamic Positioning
2025-01-04T03:17:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46176,71.33215,4.97,255,254,Underway
2025-01-04T03:18:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39799,71.37858,2.39,187,190,Underway
2025-01-04T03:19:00Z,OSV_DUMMY_01,On Site / Stationary,19.38652,71.37133,0.18,24,23,Dynamic Positioning
2025-01-04T03:20:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45806,71.29165,5.52,128,131,Underway
2025-01-04T03:21:00Z,OSV_DUMMY_01,On Site / Stationary,19.46399,71.30874,0.13,156,154,Dynamic Positioning
